profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
shock_like,5.6000000000000005,24,0.0,0,18,6,0.5,0.041666666666666664,0.0,0.0,0.25,RuleBased,27,16
shock_like,-0.9999999999999967,24,0.0,0,15,9,0.2916666666666667,0.041666666666666664,0.0,0.041666666666666664,0.3333333333333333,RuleBased,27,17
shock_like,1.2000000000000015,24,0.0,0,18,6,0.3333333333333333,0.041666666666666664,0.0,0.0,0.25,RuleBased,27,18
shock_like,0.4999999999999998,24,0.0,0,16,8,0.16666666666666666,0.0,0.0,0.041666666666666664,0.4166666666666667,RuleBased,27,19
recovering,10.4,24,0.0,0,20,4,0.5,0.0,0.0,0.0,0.3333333333333333,RuleBased,27,0
recovering,10.400000000000002,24,0.0,0,20,4,0.5,0.0,0.0,0.0,0.3333333333333333,RuleBased,27,1
recovering,13.8,24,0.0,0,21,3,0.625,0.0,0.0,0.0,0.25,RuleBased,27,2
recovering,11.700000000000001,24,0.0,0,22,2,0.5416666666666666,0.0,0.0,0.0,0.16666666666666666,RuleBased,27,3
recovering,11.55,24,0.0,0,20,4,0.5416666666666666,0.0,0.0,0.0,0.2916666666666667,RuleBased,27,4
recovering,10.500000000000004,24,0.0,0,21,3,0.5,0.0,0.0,0.0,0.25,RuleBased,27,5
recovering,8.200000000000003,24,0.0,0,20,4,0.4166666666666667,0.0,0.0,0.0,0.3333333333333333,RuleBased,27,6
recovering,6.000000000000002,24,0.0,0,20,4,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,RuleBased,27,7
recovering,17.2,24,0.0,0,22,2,0.75,0.0,0.0,0.0,0.16666666666666666,RuleBased,27,8
recovering,8.100000000000001,24,0.0,0,19,5,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,RuleBased,27,9
recovering,10.4,24,0.0,0,20,4,0.5,0.0,0.0,0.0,0.3333333333333333,RuleBased,27,10
recovering,3.9,24,0.0,0,21,3,0.25,0.0,0.0,0.0,0.25,RuleBased,27,11
recovering,10.5,24,0.0,0,21,3,0.5,0.0,0.0,0.0,0.25,RuleBased,27,12
recovering,7.200000000000004,24,0.0,0,21,3,0.375,0.0,0.0,0.0,0.25,RuleBased,27,13
recovering,7.150000000000003,24,0.0,0,20,4,0.375,0.0,0.0,0.0,0.2916666666666667,RuleBased,27,14
recovering,9.400000000000004,24,0.0,0,21,3,0.4583333333333333,0.0,0.0,0.0,0.25,RuleBased,27,15
recovering,2.8999999999999995,24,0.0,0,22,2,0.20833333333333334,0.0,0.0,0.0,0.16666666666666666,RuleBased,27,16
recovering,9.200000000000001,24,0.0,0,19,5,0.4583333333333333,0.0,0.0,0.0,0.4166666666666667,RuleBased,27,17
recovering,10.55,24,0.0,0,21,3,0.5,0.0,0.0,0.0,0.20833333333333334,RuleBased,27,18
recovering,11.4,24,0.0,0,19,5,0.5416666666666666,0.0,0.0,0.0,0.4166666666666667,RuleBased,27,19
mild_risk,13.65,24,0.0,0,19,5,0.625,0.0,0.0,0.0,0.375,Small-DQN,27,0
mild_risk,16.749999999999993,24,0.0,2,16,6,0.75,0.0,0.0,0.0,0.5416666666666666,Small-DQN,27,1
mild_risk,15.850000000000003,24,0.0,1,19,4,0.7083333333333334,0.0,0.0,0.0,0.375,Small-DQN,27,2
mild_risk,22.599999999999998,24,0.0,0,21,3,0.9583333333333334,0.0,0.0,0.0,0.25,Small-DQN,27,3
mild_risk,16.999999999999993,24,0.0,0,20,4,0.75,0.0,0.0,0.0,0.3333333333333333,Small-DQN,27,4
mild_risk,19.299999999999997,24,0.0,0,20,4,0.8333333333333334,0.0,0.0,0.0,0.25,Small-DQN,27,5
mild_risk,16.84999999999999,24,0.0,1,18,5,0.75,0.0,0.0,0.0,0.4583333333333333,Small-DQN,27,6
mild_risk,18.099999999999994,24,0.0,0,19,5,0.7916666666666666,0.0,0.0,0.0,0.3333333333333333,Small-DQN,27,7
mild_risk,22.599999999999994,24,0.0,0,21,3,0.9583333333333334,0.0,0.0,0.0,0.25,Small-DQN,27,8
mild_risk,10.249999999999998,24,0.0,2,16,6,0.5,0.0,0.0,0.0,0.4583333333333333,Small-DQN,27,9
mild_risk,22.199999999999992,24,0.0,2,16,6,0.9583333333333334,0.0,0.0,0.0,0.5833333333333334,Small-DQN,27,10
mild_risk,16.65,24,0.0,3,15,6,0.75,0.0,0.0,0.0,0.625,Small-DQN,27,11
mild_risk,21.4,24,0.0,1,18,5,0.9166666666666666,0.0,0.0,0.0,0.3333333333333333,Small-DQN,27,12
mild_risk,16.999999999999996,24,0.0,1,18,5,0.75,0.0,0.0,0.0,0.3333333333333333,Small-DQN,27,13
mild_risk,19.149999999999995,24,0.0,0,19,5,0.8333333333333334,0.0,0.0,0.0,0.375,Small-DQN,27,14
mild_risk,16.8,24,0.0,2,17,5,0.75,0.0,0.0,0.0,0.5,Small-DQN,27,15
mild_risk,18.95,24,0.0,3,15,6,0.8333333333333334,0.0,0.0,0.0,0.5416666666666666,Small-DQN,27,16
mild_risk,14.399999999999995,24,0.0,4,11,9,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,Small-DQN,27,17
mild_risk,19.249999999999996,24,0.0,0,20,4,0.8333333333333334,0.0,0.0,0.0,0.2916666666666667,Small-DQN,27,18
mild_risk,21.199999999999996,24,0.0,0,18,6,0.9166666666666666,0.0,0.0,0.0,0.5,Small-DQN,27,19
